user_id,user_type,influencer_type,label,num_followers,num_following,num_posts,num_comments
61717,meta_influencer,meta,1,31,64,13,7
61718,general,none,0,22,118,0,4
61719,influencer,normal,1,191,51,24,17
61720,general,none,0,19,88,2,3
61721,influencer,normal,1,392,59,17,10
61722,general,none,0,25,68,1,3
61723,general,none,0,14,98,3,6
61724,influencer,normal,1,336,61,28,14
61725,general,none,0,16,86,1,4
61726,general,none,0,26,64,5,4
61727,general,none,0,28,115,2,4
61728,general,none,0,25,85,2,1
61729,meta_influencer,meta,1,32,63,12,12
61730,general,none,0,25,82,3,3
61731,meta_influencer,meta,1,41,72,15,6
61732,meta_influencer,meta,1,21,62,6,6
61733,general,none,0,19,88,0,4
61734,general,none,0,8,64,0,6
61735,general,none,0,19,53,1,2
61736,general,none,0,19,89,2,3
61737,general,none,0,14,84,1,3
61738,general,none,0,22,84,3,3
61739,general,none,0,12,106,1,2
61740,influencer,normal,1,175,68,25,11
61741,general,none,0,24,74,4,1
61742,meta_influencer,meta,1,33,52,9,6
61743,meta_influencer,meta,1,14,53,12,4
61744,general,none,0,20,99,2,4
61745,general,none,0,19,75,2,4
61746,general,none,0,22,71,2,3
61747,general,none,0,32,63,2,4
61748,meta_influencer,meta,1,26,61,5,9
61749,general,none,0,23,70,0,0
61750,general,none,0,24,94,2,6
61751,influencer,normal,1,144,63,24,15
61752,general,none,0,27,87,3,3
61753,influencer,normal,1,337,54,30,14
61754,influencer,normal,1,418,52,22,25
61755,general,none,0,22,99,2,3
61756,general,none,0,17,80,1,4
61757,general,none,0,20,61,4,0
61758,general,none,0,13,92,0,3
61759,influencer,normal,1,134,62,21,16
61760,general,none,0,17,76,3,4
61761,general,none,0,27,82,2,5
61762,general,none,0,16,87,1,3
61763,general,none,0,24,95,4,2
61764,general,none,0,18,100,1,2
61765,general,none,0,18,99,3,5
61766,general,none,0,15,57,3,2
61767,general,none,0,23,107,2,1
61768,influencer,normal,1,404,58,26,16
61769,influencer,normal,1,287,56,17,16
61770,influencer,normal,1,386,56,29,11
61771,general,none,0,20,60,2,0
61772,general,none,0,15,79,3,2
61773,general,none,0,27,88,5,2
61774,influencer,normal,1,189,62,23,12
61775,general,none,0,17,75,1,2
61776,influencer,normal,1,304,39,22,15
61777,general,none,0,17,57,1,4
61778,influencer,normal,1,366,60,21,15
61779,general,none,0,17,65,3,4
61780,general,none,0,19,74,3,6
61781,general,none,0,16,67,3,0
61782,influencer,normal,1,155,75,10,15
61783,general,none,0,16,68,3,2
61784,general,none,0,15,84,0,2
61785,general,none,0,23,97,1,2
61786,general,none,0,27,98,1,5
61787,general,none,0,13,109,2,5
61788,general,none,0,25,101,0,4
61789,general,none,0,24,102,3,5
61790,general,none,0,18,76,0,1
61791,general,none,0,24,88,1,7
61792,meta_influencer,meta,1,22,57,10,8
61793,influencer,normal,1,166,49,27,9
61794,influencer,normal,1,183,46,24,16
61795,general,none,0,22,103,4,4
61796,general,none,0,18,65,2,3
61797,general,none,0,19,76,0,2
61798,general,none,0,21,80,1,1
61799,influencer,normal,1,379,60,16,12
61800,influencer,normal,1,351,54,14,11
61801,general,none,0,19,90,3,5
61802,general,none,0,16,69,1,2
61803,influencer,normal,1,197,59,16,13
61804,general,none,0,18,85,2,2
61805,influencer,normal,1,303,44,22,12
61806,influencer,normal,1,271,53,12,17
61807,general,none,0,19,84,1,1
61808,general,none,0,30,59,0,5
61809,general,none,0,15,82,1,3
61810,meta_influencer,meta,1,34,61,15,8
61811,general,none,0,17,66,1,3
61812,general,none,0,17,80,3,3
61813,general,none,0,15,77,1,1
61814,general,none,0,25,91,3,4
61815,general,none,0,22,87,3,1
61816,general,none,0,18,73,0,1
61817,general,none,0,33,70,5,2
61818,general,none,0,17,87,0,6
61819,influencer,normal,1,147,56,17,11
61820,general,none,0,19,107,2,3
61821,general,none,0,16,53,0,4
61822,general,none,0,16,75,3,1
61823,influencer,normal,1,358,54,19,12
61824,general,none,0,20,77,2,2
61825,general,none,0,22,98,2,3
61826,meta_influencer,meta,1,30,68,10,7
61827,general,none,0,27,90,2,3
61828,influencer,normal,1,157,44,23,12
61829,general,none,0,15,58,1,1
61830,general,none,0,29,86,1,2
61831,general,none,0,14,71,0,2
61832,general,none,0,18,80,0,3
61833,general,none,0,22,54,0,3
61834,influencer,normal,1,181,61,22,13
61835,general,none,0,17,58,1,5
61836,general,none,0,18,104,0,1
61837,general,none,0,22,71,4,3
61838,general,none,0,21,86,3,3
61839,general,none,0,19,85,1,3
61840,general,none,0,19,59,2,4
61841,general,none,0,26,109,5,3
61842,general,none,0,19,59,1,3
61843,general,none,0,20,70,2,4
61844,general,none,0,15,82,2,2
61845,influencer,normal,1,261,56,19,16
61846,general,none,0,26,65,3,3
61847,general,none,0,21,73,3,2
61848,general,none,0,14,98,5,1
61849,meta_influencer,meta,1,37,55,9,14
61850,general,none,0,18,76,1,1
61851,general,none,0,30,64,5,1
61852,general,none,0,18,58,0,2
61853,general,none,0,21,60,2,4
61854,general,none,0,16,92,2,1
61855,influencer,normal,1,148,61,16,11
61856,general,none,0,17,67,4,4
61857,influencer,normal,1,333,53,16,19
61858,general,none,0,20,118,5,1
61859,general,none,0,21,73,0,2
61860,general,none,0,16,107,1,3
61861,general,none,0,16,86,2,2
61862,general,none,0,14,88,2,4
61863,general,none,0,20,56,4,4
61864,influencer,normal,1,370,49,25,15
61865,general,none,0,22,103,2,1
61866,general,none,0,18,70,2,3
61867,general,none,0,24,76,1,4
61868,general,none,0,20,74,4,2
61869,general,none,0,20,86,1,3
61870,general,none,0,14,82,1,1
61871,general,none,0,24,80,0,4
61872,general,none,0,19,86,2,2
61873,general,none,0,23,67,2,1
61874,general,none,0,20,75,0,6
61875,general,none,0,14,116,0,3
61876,general,none,0,25,84,3,5
61877,influencer,normal,1,324,65,25,23
61878,general,none,0,21,69,2,2
61879,general,none,0,9,83,0,5
61880,general,none,0,22,79,3,4
61881,influencer,normal,1,376,62,26,10
61882,general,none,0,21,88,1,4
61883,general,none,0,14,102,2,3
61884,general,none,0,32,67,1,2
61885,general,none,0,18,78,2,4
61886,influencer,normal,1,180,70,18,18
61887,general,none,0,13,86,1,2
61888,general,none,0,24,70,1,3
61889,influencer,normal,1,258,48,18,11
61890,influencer,normal,1,181,68,20,14
61891,general,none,0,33,52,2,1
61892,general,none,0,20,96,1,5
61893,general,none,0,25,101,2,2
61894,general,none,0,19,87,4,1
61895,general,none,0,19,95,0,3
61896,general,none,0,21,65,4,2
61897,general,none,0,24,82,1,6
61898,general,none,0,26,94,5,2
61899,general,none,0,20,103,2,2
61900,influencer,normal,1,408,67,22,15
61901,meta_influencer,meta,1,29,59,11,12
61902,influencer,normal,1,166,61,16,16
61903,general,none,0,22,61,1,4
61904,general,none,0,21,80,4,3
61905,general,none,0,15,99,2,4
61906,general,none,0,16,79,4,2
61907,general,none,0,21,95,0,3
61908,influencer,normal,1,297,62,13,6
61909,general,none,0,22,62,3,4
61910,general,none,0,15,115,2,1
61911,influencer,normal,1,399,53,28,6
61912,general,none,0,24,91,5,2
61913,influencer,normal,1,256,60,26,11
61914,general,none,0,26,92,1,1
61915,general,none,0,16,93,4,2
61916,general,none,0,27,102,8,5
61917,meta_influencer,meta,1,25,68,6,10
61918,general,none,0,19,104,4,4
61919,general,none,0,20,100,2,0
61920,general,none,0,17,63,2,2
61921,influencer,normal,1,353,53,26,20
61922,general,none,0,14,102,3,5
61923,general,none,0,20,73,2,0
61924,general,none,0,17,80,0,3
61925,general,none,0,23,88,1,0
61926,influencer,normal,1,169,61,27,15
61927,general,none,0,17,72,3,1
61928,influencer,normal,1,390,39,13,17
61929,general,none,0,18,95,4,2
61930,general,none,0,21,58,0,3
61931,general,none,0,17,67,1,1
61932,general,none,0,24,111,1,2
61933,general,none,0,15,67,0,2
61934,influencer,normal,1,154,50,26,10
61935,general,none,0,16,75,3,0
61936,general,none,0,21,97,3,4
61937,influencer,normal,1,317,62,21,13
61938,general,none,0,18,87,0,0
61939,general,none,0,13,90,1,1
61940,general,none,0,28,89,3,0
61941,general,none,0,17,68,4,1
61942,general,none,0,23,113,1,2
61943,influencer,normal,1,245,62,22,13
61944,general,none,0,19,88,1,1
61945,general,none,0,21,77,0,2
61946,influencer,normal,1,178,61,13,16
61947,general,none,0,21,77,4,4
61948,influencer,normal,1,393,41,25,12
61949,general,none,0,19,74,1,0
61950,general,none,0,21,70,3,2
61951,influencer,normal,1,219,60,21,10
61952,influencer,normal,1,290,59,21,12
61953,influencer,normal,1,373,58,24,14
61954,influencer,normal,1,281,64,13,15
61955,general,none,0,20,66,3,3
61956,general,none,0,27,67,1,3
61957,general,none,0,20,90,4,2
61958,influencer,normal,1,295,54,28,18
61959,influencer,normal,1,195,54,23,21
61960,general,none,0,19,83,4,4
61961,general,none,0,15,86,3,2
61962,general,none,0,21,69,1,5
61963,influencer,normal,1,241,58,21,13
61964,general,none,0,12,84,0,2
61965,influencer,normal,1,284,68,21,16
61966,general,none,0,21,82,3,3
61967,general,none,0,10,97,2,6
61968,general,none,0,20,64,3,5
61969,general,none,0,19,70,1,3
61970,general,none,0,21,107,5,2
61971,general,none,0,21,88,0,2
61972,general,none,0,23,89,3,3
61973,influencer,normal,1,369,66,23,14
61974,general,none,0,20,92,1,0
61975,general,none,0,21,67,1,5
61976,general,none,0,24,96,2,2
61977,general,none,0,21,97,2,3
61978,influencer,normal,1,198,49,16,14
61979,general,none,0,21,86,5,4
61980,general,none,0,17,79,2,4
61981,influencer,normal,1,218,72,21,14
61982,general,none,0,17,107,0,3
61983,influencer,normal,1,298,58,25,12
61984,general,none,0,26,76,1,7
61985,general,none,0,21,94,1,2
61986,influencer,normal,1,311,63,15,14
61987,general,none,0,25,66,5,5
61988,general,none,0,27,72,2,3
61989,general,none,0,18,70,4,3
61990,general,none,0,27,59,2,2
61991,influencer,normal,1,131,70,28,15
61992,general,none,0,18,69,2,2
61993,general,none,0,11,102,4,3
61994,general,none,0,20,89,2,3
61995,influencer,normal,1,254,55,22,12
61996,general,none,0,15,97,0,4
61997,general,none,0,17,66,2,2
61998,general,none,0,15,94,1,2
61999,general,none,0,19,84,1,5
62000,influencer,normal,1,284,57,23,11
62001,general,none,0,22,66,1,1
62002,general,none,0,22,107,2,6
62003,general,none,0,19,95,2,6
62004,influencer,normal,1,248,51,16,17
62005,general,none,0,19,102,3,4
62006,general,none,0,19,83,1,3
62007,general,none,0,34,110,0,2
62008,general,none,0,25,86,3,4
62009,general,none,0,30,93,1,1
62010,general,none,0,16,98,0,4
62011,general,none,0,16,82,3,3
62012,influencer,normal,1,158,77,20,14
62013,general,none,0,19,83,2,2
62014,general,none,0,20,103,1,1
62015,influencer,normal,1,212,51,22,15
62016,general,none,0,17,104,3,3
62017,general,none,0,24,61,2,4
62018,general,none,0,22,66,0,2
62019,general,none,0,19,83,1,3
62020,influencer,normal,1,165,55,17,17
62021,general,none,0,22,71,2,4
62022,influencer,normal,1,157,53,23,12
62023,influencer,normal,1,360,62,22,18
62024,general,none,0,19,104,3,4
62025,influencer,normal,1,225,61,23,19
62026,general,none,0,22,86,0,1
62027,general,none,0,19,87,0,5
62028,general,none,0,24,109,2,4
62029,influencer,normal,1,420,49,17,10
62030,influencer,normal,1,219,61,22,16
62031,general,none,0,25,54,0,4
62032,general,none,0,22,61,1,2
62033,influencer,normal,1,117,54,24,11
62034,general,none,0,22,69,3,2
62035,general,none,0,17,67,4,4
62036,influencer,normal,1,216,54,19,16
62037,general,none,0,20,55,3,0
62038,general,none,0,20,84,1,3
62039,influencer,normal,1,322,69,17,17
62040,influencer,normal,1,343,49,20,16
62041,influencer,normal,1,145,41,13,16
62042,general,none,0,12,69,0,2
62043,general,none,0,17,59,3,4
62044,general,none,0,23,82,1,2
62045,general,none,0,14,85,2,3
62046,general,none,0,20,95,2,6
62047,general,none,0,18,109,0,4
62048,general,none,0,22,69,4,2
62049,influencer,normal,1,231,72,21,7
62050,general,none,0,21,75,1,2
62051,influencer,normal,1,311,52,16,12
62052,influencer,normal,1,194,57,22,12
62053,influencer,normal,1,321,46,13,14
62054,general,none,0,22,58,4,4
62055,general,none,0,26,69,4,4
62056,general,none,0,15,76,3,1
62057,influencer,normal,1,163,54,27,11
62058,general,none,0,17,67,1,6
62059,influencer,normal,1,233,60,22,13
62060,general,none,0,13,84,1,5
62061,general,none,0,18,60,1,2
62062,general,none,0,20,104,3,2
62063,influencer,normal,1,184,74,11,13
62064,general,none,0,27,85,2,3
62065,general,none,0,18,97,0,4
62066,general,none,0,15,78,2,5
62067,influencer,normal,1,234,43,24,11
62068,general,none,0,12,102,3,6
62069,meta_influencer,meta,1,25,58,11,4
62070,general,none,0,18,72,2,3
62071,influencer,normal,1,414,48,16,16
62072,meta_influencer,meta,1,32,53,8,9
62073,general,none,0,22,72,5,4
62074,influencer,normal,1,257,78,22,19
62075,general,none,0,20,93,2,0
62076,general,none,0,22,73,0,3
62077,influencer,normal,1,344,58,16,22
62078,general,none,0,20,92,3,3
62079,general,none,0,19,80,2,4
62080,general,none,0,18,109,1,3
62081,general,none,0,16,85,1,4
62082,general,none,0,14,59,2,2
62083,general,none,0,22,102,4,1
62084,influencer,normal,1,297,57,13,25
62085,general,none,0,19,55,2,3
62086,influencer,normal,1,140,51,14,9
62087,general,none,0,29,62,3,0
62088,influencer,normal,1,310,61,15,13
62089,influencer,normal,1,291,47,15,11
62090,general,none,0,22,71,2,1
62091,general,none,0,28,56,0,3
62092,general,none,0,20,79,3,4
62093,general,none,0,28,81,2,1
62094,influencer,normal,1,154,52,22,19
62095,general,none,0,25,80,4,3
62096,general,none,0,18,97,3,2
62097,general,none,0,27,79,2,4
62098,general,none,0,20,62,2,2
62099,meta_influencer,meta,1,23,69,18,7
62100,general,none,0,19,58,2,1
62101,influencer,normal,1,376,58,16,22
62102,general,none,0,24,59,2,5
62103,general,none,0,18,79,3,1
62104,influencer,normal,1,137,60,15,14
62105,general,none,0,27,54,1,2
62106,general,none,0,24,109,2,1
62107,general,none,0,12,69,1,3
62108,influencer,normal,1,361,55,15,10
62109,general,none,0,14,97,3,4
62110,general,none,0,21,64,4,4
62111,influencer,normal,1,368,74,16,9
62112,general,none,0,31,91,0,3
62113,influencer,normal,1,412,51,13,8
62114,general,none,0,18,95,1,3
62115,general,none,0,23,88,2,3
62116,general,none,0,17,106,1,2
62117,general,none,0,22,64,2,3
62118,general,none,0,20,106,4,5
62119,general,none,0,18,59,4,1
62120,general,none,0,16,58,2,3
62121,general,none,0,24,101,2,2
62122,general,none,0,17,59,1,2
62123,general,none,0,23,69,3,5
62124,general,none,0,22,87,3,3
62125,general,none,0,22,69,1,5
62126,influencer,normal,1,176,59,17,15
62127,general,none,0,23,56,1,7
62128,general,none,0,30,69,3,3
62129,general,none,0,15,102,0,1
62130,general,none,0,17,111,3,5
62131,general,none,0,23,76,5,1
62132,general,none,0,26,86,2,5
62133,general,none,0,18,99,0,4
62134,influencer,normal,1,280,65,18,15
62135,meta_influencer,meta,1,24,54,12,4
62136,general,none,0,17,62,1,4
62137,general,none,0,21,107,1,0
62138,general,none,0,14,91,3,5
62139,general,none,0,22,89,2,4
62140,general,none,0,21,57,0,3
62141,influencer,normal,1,163,34,23,12
62142,influencer,normal,1,384,64,14,14
62143,general,none,0,13,77,1,2
62144,general,none,0,20,78,2,5
62145,general,none,0,25,90,6,3
62146,general,none,0,19,56,1,3
62147,general,none,0,18,64,1,5
62148,general,none,0,15,63,2,4
62149,general,none,0,24,82,2,1
62150,influencer,normal,1,278,67,24,13
62151,general,none,0,12,49,3,3
62152,general,none,0,15,90,3,2
62153,general,none,0,19,93,0,2
62154,meta_influencer,meta,1,28,51,10,5
62155,general,none,0,18,107,2,7
62156,influencer,normal,1,298,57,13,11
62157,general,none,0,20,55,3,5
62158,general,none,0,16,93,3,5
62159,general,none,0,18,83,0,3
62160,influencer,normal,1,226,56,22,21
62161,general,none,0,22,92,2,8
62162,general,none,0,17,106,1,3
62163,general,none,0,14,105,5,3
62164,general,none,0,16,64,2,5
62165,influencer,normal,1,389,64,27,11
62166,general,none,0,26,77,3,3
62167,general,none,0,22,58,2,0
62168,general,none,0,19,61,2,5
62169,general,none,0,20,98,2,5
62170,influencer,normal,1,223,38,15,13
62171,influencer,normal,1,144,57,21,20
62172,influencer,normal,1,379,52,21,5
62173,general,none,0,14,71,1,4
62174,influencer,normal,1,182,58,14,13
62175,general,none,0,17,83,1,3
62176,influencer,normal,1,362,54,16,14
62177,influencer,normal,1,402,52,19,19
62178,general,none,0,17,74,1,5
62179,general,none,0,16,70,1,3
62180,general,none,0,16,90,2,4
62181,general,none,0,12,87,3,4
62182,influencer,normal,1,279,72,31,22
62183,general,none,0,17,92,1,1
62184,general,none,0,20,66,1,3
62185,general,none,0,22,101,1,3
62186,general,none,0,31,63,1,6
62187,general,none,0,17,79,5,2
62188,influencer,normal,1,142,60,24,11
62189,general,none,0,23,99,6,3
62190,general,none,0,24,92,1,3
62191,meta_influencer,meta,1,37,60,11,9
62192,influencer,normal,1,324,61,22,14
62193,general,none,0,22,86,1,4
62194,general,none,0,27,75,1,5
62195,general,none,0,20,67,1,3
62196,general,none,0,24,84,1,1
62197,general,none,0,17,68,3,4
62198,general,none,0,16,79,4,2
62199,influencer,normal,1,233,56,19,14
62200,meta_influencer,meta,1,34,59,11,9
62201,general,none,0,21,63,2,3
62202,influencer,normal,1,411,58,16,16
62203,general,none,0,19,96,1,2
62204,influencer,normal,1,295,60,29,11
62205,general,none,0,19,94,4,2
62206,general,none,0,21,72,3,6
62207,general,none,0,17,80,3,4
62208,influencer,normal,1,244,69,17,19
62209,general,none,0,20,64,3,2
62210,influencer,normal,1,315,57,22,12
62211,general,none,0,18,63,2,3
62212,general,none,0,18,109,1,1
62213,general,none,0,14,93,0,3
62214,general,none,0,13,93,2,1
62215,general,none,0,19,78,3,2
62216,influencer,normal,1,293,58,14,6
62217,meta_influencer,meta,1,23,46,14,10
62218,influencer,normal,1,138,47,27,11
62219,general,none,0,21,77,3,8
62220,general,none,0,17,83,2,8
62221,influencer,normal,1,417,60,16,12
62222,general,none,0,17,87,4,1
62223,general,none,0,6,66,2,2
62224,general,none,0,23,99,2,4
62225,general,none,0,18,96,3,4
62226,meta_influencer,meta,1,26,46,13,5
62227,general,none,0,26,101,1,5
62228,general,none,0,19,96,3,2
62229,influencer,normal,1,358,48,30,18
62230,general,none,0,15,54,3,8
62231,general,none,0,14,77,2,4
62232,influencer,normal,1,272,56,20,22
62233,general,none,0,19,54,2,3
62234,general,none,0,11,74,1,3
62235,influencer,normal,1,404,62,17,14
62236,influencer,normal,1,380,55,26,17
62237,meta_influencer,meta,1,30,51,11,8
62238,general,none,0,21,86,3,1
62239,influencer,normal,1,312,47,16,21
62240,influencer,normal,1,141,64,24,15
62241,influencer,normal,1,228,59,19,15
62242,general,none,0,17,100,2,2
62243,general,none,0,14,90,1,4
62244,general,none,0,22,101,5,1
62245,general,none,0,25,104,0,2
62246,general,none,0,23,79,4,3
62247,general,none,0,13,66,2,4
62248,general,none,0,29,85,1,1
62249,general,none,0,25,62,2,2
62250,general,none,0,23,75,2,4
62251,general,none,0,19,105,3,3
62252,general,none,0,13,103,5,2
62253,general,none,0,18,72,0,3
62254,general,none,0,20,100,3,4
62255,general,none,0,19,82,3,3
62256,general,none,0,15,51,3,5
62257,general,none,0,19,65,5,3
62258,meta_influencer,meta,1,29,57,8,11
62259,general,none,0,19,66,0,4
62260,general,none,0,20,79,4,3
62261,general,none,0,17,70,1,3
62262,general,none,0,22,59,2,3
62263,influencer,normal,1,217,67,11,18
62264,meta_influencer,meta,1,28,61,12,6
62265,general,none,0,17,84,3,4
62266,influencer,normal,1,172,45,14,12
62267,general,none,0,19,107,0,6
62268,general,none,0,23,85,2,2
62269,general,none,0,12,125,2,2
62270,general,none,0,21,80,1,6
62271,general,none,0,24,72,2,4
62272,general,none,0,12,63,5,2
62273,general,none,0,7,83,2,5
62274,general,none,0,16,100,1,2
62275,general,none,0,18,64,5,4
62276,general,none,0,20,84,6,4
62277,general,none,0,27,83,3,4
62278,influencer,normal,1,382,58,13,20
62279,general,none,0,21,95,2,2
62280,general,none,0,14,73,3,4
62281,general,none,0,18,68,1,0
62282,general,none,0,24,94,2,2
62283,general,none,0,15,107,3,2
62284,general,none,0,23,53,2,1
62285,general,none,0,22,82,3,4
62286,general,none,0,18,55,3,5
62287,general,none,0,14,99,2,2
62288,general,none,0,19,109,4,1
62289,general,none,0,24,80,3,4
62290,influencer,normal,1,292,53,20,21
62291,general,none,0,21,78,2,1
62292,general,none,0,14,88,0,2
62293,general,none,0,20,78,3,5
62294,influencer,normal,1,302,51,21,13
62295,general,none,0,17,78,2,1
62296,general,none,0,26,80,4,2
62297,general,none,0,24,78,0,2
62298,general,none,0,30,95,1,4
62299,meta_influencer,meta,1,31,51,7,9
62300,general,none,0,17,68,0,1
62301,influencer,normal,1,357,54,31,9
62302,general,none,0,14,104,2,3
62303,general,none,0,18,83,1,2
62304,meta_influencer,meta,1,27,53,10,10
62305,general,none,0,13,55,2,2
62306,general,none,0,14,87,1,0
62307,influencer,normal,1,223,59,22,10
62308,general,none,0,13,85,0,2
62309,general,none,0,24,98,3,4
62310,influencer,normal,1,293,56,20,19
62311,general,none,0,19,91,3,3
62312,general,none,0,15,102,1,1
62313,general,none,0,21,76,1,2
62314,general,none,0,25,103,5,3
62315,influencer,normal,1,149,60,12,16
62316,general,none,0,17,67,4,2
62317,general,none,0,20,54,2,3
62318,general,none,0,21,108,1,0
62319,general,none,0,15,103,3,4
62320,general,none,0,17,101,5,5
62321,influencer,normal,1,382,44,19,19
62322,general,none,0,16,106,1,3
62323,general,none,0,9,70,2,3
62324,influencer,normal,1,147,60,19,16
62325,general,none,0,14,96,3,2
62326,general,none,0,23,73,1,1
62327,influencer,normal,1,298,54,26,16
62328,meta_influencer,meta,1,31,57,9,5
62329,influencer,normal,1,380,79,17,17
62330,general,none,0,15,75,2,3
62331,general,none,0,15,86,3,3
62332,general,none,0,29,98,6,1
62333,general,none,0,25,63,4,3
62334,general,none,0,18,75,2,2
62335,general,none,0,23,59,1,4
62336,general,none,0,16,71,3,1
62337,meta_influencer,meta,1,33,61,6,5
62338,influencer,normal,1,194,41,15,18
62339,influencer,normal,1,316,63,21,17
62340,general,none,0,17,66,0,1
62341,influencer,normal,1,307,59,14,9
62342,general,none,0,16,69,1,1
62343,general,none,0,16,59,5,1
62344,general,none,0,10,90,1,2
62345,influencer,normal,1,185,49,25,10
62346,general,none,0,22,77,1,2
62347,general,none,0,24,81,2,5
62348,meta_influencer,meta,1,35,65,11,7
62349,general,none,0,23,105,4,1
62350,general,none,0,19,94,1,4
62351,general,none,0,25,67,1,4
62352,general,none,0,16,93,2,2
62353,general,none,0,21,92,2,2
62354,general,none,0,20,71,3,2
62355,general,none,0,10,99,3,2
62356,general,none,0,9,94,1,0
62357,general,none,0,19,59,2,3
62358,general,none,0,22,57,1,4
62359,general,none,0,13,98,1,2
62360,general,none,0,21,75,0,5
62361,influencer,normal,1,155,62,17,23
62362,general,none,0,19,80,3,4
62363,general,none,0,19,68,5,2
62364,general,none,0,12,85,1,5
62365,general,none,0,18,89,2,7
62366,general,none,0,22,117,3,6
62367,general,none,0,24,87,1,4
62368,influencer,normal,1,419,50,28,8
62369,influencer,normal,1,341,52,26,17
62370,general,none,0,25,68,1,2
62371,general,none,0,17,106,2,4
62372,general,none,0,15,108,5,3
62373,general,none,0,22,70,4,4
62374,general,none,0,17,63,1,3
62375,general,none,0,21,92,3,4
62376,general,none,0,21,83,3,1
62377,general,none,0,34,79,1,1
62378,general,none,0,11,92,1,2
62379,general,none,0,27,82,2,1
62380,general,none,0,26,98,1,4
62381,influencer,normal,1,278,69,15,13
62382,general,none,0,22,69,2,1
62383,meta_influencer,meta,1,27,68,7,5
62384,general,none,0,13,58,6,4
62385,general,none,0,23,64,1,2
62386,general,none,0,22,96,3,5
62387,general,none,0,14,66,0,3
62388,general,none,0,23,59,3,6
62389,general,none,0,18,86,1,6
62390,influencer,normal,1,226,58,21,16
62391,general,none,0,24,80,1,2
62392,general,none,0,26,69,0,1
62393,general,none,0,15,71,3,3
62394,influencer,normal,1,208,76,14,15
62395,general,none,0,20,73,1,3
62396,general,none,0,12,88,2,2
62397,general,none,0,22,71,0,3
62398,general,none,0,13,81,4,4
62399,general,none,0,12,98,4,2
62400,general,none,0,15,87,4,0
62401,influencer,normal,1,283,51,20,21
62402,general,none,0,33,99,2,5
62403,influencer,normal,1,159,45,23,14
62404,general,none,0,18,69,3,2
62405,general,none,0,20,99,5,3
62406,general,none,0,27,80,1,3
62407,influencer,normal,1,273,50,25,17
62408,general,none,0,23,85,1,2
62409,influencer,normal,1,230,42,20,21
62410,meta_influencer,meta,1,24,52,11,10
62411,influencer,normal,1,192,67,21,16
62412,general,none,0,19,88,0,2
62413,general,none,0,16,67,5,3
62414,general,none,0,24,61,1,3
62415,general,none,0,21,73,1,3
62416,influencer,normal,1,407,65,18,9
62417,general,none,0,24,76,2,9
62418,general,none,0,24,84,1,2
62419,influencer,normal,1,160,58,18,12
62420,general,none,0,19,116,0,1
62421,general,none,0,25,58,0,0
62422,influencer,normal,1,246,63,27,11
62423,influencer,normal,1,163,54,20,15
62424,general,none,0,12,113,4,3
62425,influencer,normal,1,201,53,18,19
62426,influencer,normal,1,256,59,22,10
62427,general,none,0,23,85,4,2
62428,general,none,0,27,92,1,2
62429,general,none,0,23,70,1,5
62430,influencer,normal,1,239,62,22,22
62431,general,none,0,17,74,2,1
62432,general,none,0,18,74,2,0
62433,influencer,normal,1,284,64,18,12
62434,meta_influencer,meta,1,36,60,11,11
62435,general,none,0,19,100,2,3
62436,influencer,normal,1,395,59,20,14
62437,general,none,0,12,97,1,1
62438,influencer,normal,1,133,51,18,6
62439,general,none,0,18,83,4,3
62440,general,none,0,16,102,0,3
62441,influencer,normal,1,202,47,20,15
62442,meta_influencer,meta,1,24,66,11,8
62443,general,none,0,22,94,2,2
62444,general,none,0,22,95,3,3
62445,general,none,0,16,79,0,1
62446,general,none,0,14,54,2,1
62447,general,none,0,14,93,1,4
62448,general,none,0,21,85,2,1
62449,general,none,0,14,57,2,3
62450,general,none,0,17,55,3,1
62451,general,none,0,14,68,2,3
62452,general,none,0,26,80,2,5
62453,meta_influencer,meta,1,23,57,12,9
62454,influencer,normal,1,310,52,18,11
62455,general,none,0,18,63,2,2
62456,general,none,0,18,66,0,7
62457,influencer,normal,1,407,44,20,15
62458,general,none,0,21,61,4,5
62459,general,none,0,14,94,5,4
62460,general,none,0,14,74,5,5
62461,general,none,0,16,78,2,2
62462,general,none,0,27,91,3,4
62463,general,none,0,21,96,5,3
62464,general,none,0,22,85,4,0
62465,general,none,0,20,81,5,5
62466,influencer,normal,1,200,56,24,14
62467,general,none,0,14,73,2,9
62468,general,none,0,20,95,3,2
62469,influencer,normal,1,330,53,24,17
62470,general,none,0,21,89,2,3
62471,general,none,0,22,103,0,5
62472,general,none,0,21,60,1,2
62473,influencer,normal,1,180,59,15,14
62474,general,none,0,9,67,1,4
62475,general,none,0,20,87,3,1
62476,influencer,normal,1,206,61,19,11
62477,meta_influencer,meta,1,28,46,5,3
62478,general,none,0,15,83,0,4
62479,general,none,0,19,84,3,6
62480,general,none,0,21,68,3,3
62481,general,none,0,20,67,1,4
62482,general,none,0,27,77,2,3
62483,general,none,0,17,80,1,2
62484,general,none,0,20,98,0,2
62485,general,none,0,24,75,1,4
62486,influencer,normal,1,306,59,19,12
62487,general,none,0,24,96,1,2
62488,general,none,0,20,94,2,4
62489,general,none,0,19,51,1,4
62490,general,none,0,26,66,4,1
62491,meta_influencer,meta,1,31,57,10,7
62492,general,none,0,27,69,1,4
62493,influencer,normal,1,155,64,24,8
